S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
0.479166667,0.148235294,0.428571429,0.654320988,0.751515152,0.15503876,0.264285714,0.72972973,0.316753927,0.011764706,0.008264463,0.005970149,0.032432432,0.426485398,0,0,1
0.694444444,0.484705882,0.605714286,0.808641975,0.733333333,0.100775194,0.175,0.486486486,0.096858639,0.017647059,0.011019284,0.008955224,0.075675676,0.387462236,1,0,1
0.041666667,0.072941176,0,0.271604938,0.03030303,0.019379845,0.092857143,0.243243243,0.005235602,0.002941176,0.005509642,0.005970149,0.010810811,0.417673716,0,0,0
0.256944444,0.148235294,0.251428571,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.041666667,0.072941176,0.068571429,0.228395062,0.036363636,0.023255814,0.114285714,0.27027027,0.005235602,0.002941176,0.005509642,0.002985075,0.016216216,0.412134945,0,0,0
0.256944444,0.131764706,0.251428571,0.462962963,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.027027027,0.412134945,0,0,0
0.131944444,0.089411765,0.034285714,0.228395062,0,0,0,0,0.005235602,0,0.008264463,0,0.010810811,0.409869084,0,0,0
0.131944444,0.089411765,0.034285714,0.228395062,0,0,0,0,0.005235602,0.002941176,0.005509642,0.002985075,0.016216216,0.412134945,0,0,0
0.305555556,0.148235294,0.285714286,0.537037037,0,0,0,0,0.005235602,0,0.005509642,0.017910448,0.010810811,0.412134945,0,0,0
0.256944444,0.131764706,0.251428571,0.462962963,0,0,0,0,0.002617801,0,0.008264463,0.002985075,0.027027027,0.412134945,0,0,0
0.479166667,0.148235294,0.394285714,0.617283951,0.745454545,0.143410853,0.239285714,0.662162162,0.146596859,0.052941176,0.044077135,0.023880597,0.032432432,0.43101712,0,0,1
0.479166667,0.207058824,0.462857143,0.537037037,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.194594595,0.300100705,0,0,0
0.652777778,0.308235294,0.748571429,0.580246914,0.018181818,0.015503876,0.071428571,0.175675676,0.081151832,0.085294118,0.027548209,0.020895522,0.427027027,0.58081571,1,0,3
0.305555556,0.148235294,0.285714286,0.537037037,0,0,0,0,0.007853403,0.005882353,0.008264463,0.014925373,0.010810811,0.412134945,0,0,0
0.041666667,0.072941176,0.068571429,0.191358025,0.036363636,0.023255814,0.121428571,0.297297297,0.005235602,0.002941176,0.005509642,0.002985075,0.016216216,0.412134945,0,0,0
0.173611111,0.103529412,0.142857143,0.345679012,0,0,0,0,0.002617801,0.005882353,0.005509642,0,0.016216216,0.412134945,0,0,0
0.256944444,0.131764706,0.211428571,0.462962963,0,0,0,0,0.002617801,0.005882353,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.868055556,0.338823529,0.891428571,0.845679012,0.690909091,0.081395349,0.646428571,0.094594595,0.979057592,0.058823529,0.826446281,0.047761194,0.72972973,0.361782477,1,1,2
0.215277778,0.117647059,0.211428571,0.462962963,0,0,0,0,0.002617801,0.005882353,0.005509642,0.017910448,0.010810811,0.412134945,0,0,0
0.256944444,0.148235294,0.251428571,0.5,0,0,0,0,0.002617801,0.005882353,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.173611111,0.103529412,0.285714286,0.537037037,0.078787879,0.054263566,0.207142857,0.554054054,0.005235602,0.008823529,0.011019284,0.002985075,0.010810811,0.408610272,0,0,0
0.256944444,0.148235294,0.285714286,0.537037037,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.010810811,0.412134945,0,0,0
0.694444444,0.324705882,0.714285714,0.691358025,0,0,0,0,0.005235602,0.002941176,0.008264463,0.002985075,0.681081081,0.254028197,0,0,0
0.520833333,0.367058824,0.64,0.5,0.048484848,0.031007752,0.107142857,0.391891892,0.041884817,0.235294118,0.03030303,0.03880597,0.124324324,0.581822759,1,1,3
0.520833333,0.221176471,0.462857143,0.580246914,0,0,0,0,0.002617801,0.002941176,0.008264463,0.002985075,0.27027027,0.296576032,0,0,0
0.479166667,0.207058824,0.462857143,0.580246914,0,0,0,0,0.005235602,0.002941176,0.005509642,0.002985075,0.151351351,0.317472306,0,0,0
0.173611111,0.103529412,0.108571429,0.382716049,0,0,0,0,0.005235602,0.005882353,0.002754821,0.002985075,0.016216216,0.412134945,0,0,0
0.909722222,0.308235294,0.782857143,0.845679012,0.909090909,0.918604651,0.667857143,0.148648649,0.384816754,0.208823529,0.997245179,0.271641791,0.47027027,0.557905337,1,0,3
0.694444444,0.367058824,0.748571429,0.617283951,0.854545455,0.875968992,0.017857143,0.081081081,0.185863874,0.452941176,0.044077135,0.035820896,0.545945946,0.436555891,1,1,2
0.131944444,0.089411765,0.034285714,0.191358025,0,0,0,0,0.002617801,0.002941176,0.005509642,0,0.016216216,0.412134945,0,0,0
0.736111111,0.501176471,0.571428571,0.845679012,0.987878788,0.968992248,0.303571429,0.878378378,0.133507853,0.2,0.041322314,0.041791045,0.243243243,0.628650554,0,0,2
0.604166667,0.28,0.605714286,0.691358025,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.524324324,0.183031219,0,0,0
0.868055556,0.249411765,0.748571429,0.888888889,0.709090909,0.085271318,0.660714286,0.121621622,0.12565445,0.102941176,0.228650138,0.119402985,0.421621622,0.379405841,0,0,2
0.520833333,0.235294118,0.537142857,0.580246914,0,0,0,0,0.002617801,0.002941176,0.005509642,0.005970149,0.335135135,0.256797583,0,0,0
0.083333333,0.072941176,0,0.228395062,0.03030303,0.019379845,0.085714286,0.216216216,0.002617801,0.002941176,0.005509642,0.002985075,0.016216216,0.418177241,0,0,0
0.347222222,0.190588235,0.285714286,0.5,0.939393939,0.918604651,0.253571429,0.743243243,0.096858639,0.094117647,0.046831956,0.017910448,0.167567568,0.523917422,1,1,2
0.777777778,0.543529412,0.605714286,0.845679012,0.96969697,0.965116279,0.271428571,0.77027027,0.685863874,0.061764706,0.046831956,0.03880597,0.281081081,0.511581067,0,0,2
0.173611111,0.103529412,0.285714286,0.537037037,0.084848485,0.062015504,0.228571429,0.608108108,0.005235602,0.002941176,0.005509642,0.002985075,0.016216216,0.418177241,0,0,0
0.909722222,0.28,0.822857143,0.888888889,0.909090909,0.926356589,0.642857143,0.148648649,0.151832461,0.173529412,0.50137741,0.167164179,0.556756757,0.481873112,1,1,3
0.083333333,0.072941176,0,0.271604938,0,0,0.003571429,0.013513514,0.005235602,0.002941176,0.011019284,0,0.010810811,0.413393756,0,0,0
0.131944444,0.089411765,0.068571429,0.228395062,0,0,0,0,0.005235602,0.002941176,0.005509642,0.002985075,0.016216216,0.412134945,0,0,0
0.909722222,0.367058824,0.822857143,0.888888889,0.909090909,0.906976744,0.660714286,0.135135135,0.062827225,0.220588235,0.049586777,0.03880597,0.675675676,0.542547835,0,0,3
0.951388889,0.750588235,0.925714286,0.888888889,0.909090909,0.92248062,0.646428571,0.135135135,0.183246073,0.044117647,0.038567493,0.026865672,0.92972973,0.448892246,0,0,3
0.5625,0.190588235,0.428571429,0.691358025,0.951515152,0.965116279,0.267857143,0.743243243,0.14921466,0.223529412,0.074380165,0.044776119,0.043243243,0.430261833,0,1,2
0.215277778,0.117647059,0.211428571,0.462962963,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.083333333,0.058823529,0,0.271604938,0.024242424,0.015503876,0.071428571,0.189189189,0.005235602,0.002941176,0.005509642,0.002985075,0.010810811,0.417421954,0,0,0
0.173611111,0.103529412,0.108571429,0.271604938,0,0,0,0,0.005235602,0.005882353,0.005509642,0.011940299,0.005405405,0.412638469,0,0,0
0.173611111,0.103529412,0.108571429,0.382716049,0,0,0,0,0.002617801,0.002941176,0.008264463,0.002985075,0.016216216,0.412134945,0,0,0
0.256944444,0.117647059,0.177142857,0.462962963,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.010810811,0.412134945,0,0,0
0.777777778,0.574117647,0.605714286,0.888888889,0.090909091,0.058139535,0.257142857,0.716216216,0.005235602,0.005882353,0.008264463,0.002985075,0.345945946,0.593403827,0,0,0
0.256944444,0.148235294,0.285714286,0.5,0,0,0,0,0.005235602,0,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.083333333,0.072941176,0.068571429,0.037037037,0.03030303,0.019379845,0.085714286,0.22972973,0.002617801,0.005882353,0.002754821,0.014925373,0.005405405,0.412134945,0,0,0
0.173611111,0.103529412,0.108571429,0.308641975,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.041666667,0.072941176,0.068571429,0.228395062,0.036363636,0.023255814,0.117857143,0.283783784,0.005235602,0.005882353,0.008264463,0.002985075,0.016216216,0.412134945,0,0,0
0.826388889,0.249411765,0.714285714,0.888888889,0.715151515,0.089147287,0.682142857,0.175675676,0.14921466,0.114705882,0.253443526,0.080597015,0.32972973,0.596424975,1,1,2
0.736111111,0.324705882,0.822857143,0.845679012,0.103030303,0.081395349,0.335714286,0.783783784,0,0.011764706,0.016528926,0.008955224,0.475675676,0.262588117,0,0,0
0.173611111,0.103529412,0.108571429,0.345679012,0,0,0,0,0.005235602,0.002941176,0.005509642,0,0.016216216,0.412134945,0,0,0
0.694444444,0.338823529,0.822857143,0.617283951,0.890909091,0.899224806,0.621428571,0.27027027,0.083769634,0.105882353,0.223140496,0.044776119,0.491891892,0.393001007,1,1,2
0.215277778,0.117647059,0.177142857,0.425925926,0,0,0,0,0.002617801,0.002941176,0.008264463,0.002985075,0.021621622,0.412134945,0,0,0
0.604166667,1,0.537142857,0.691358025,0.96969697,0.941860465,0.789285714,0.891891892,0.133507853,0.173529412,0.148760331,0.053731343,0.383783784,0.566213494,1,0,3
0.256944444,0.131764706,0.251428571,0.537037037,0,0,0,0,0.002617801,0,0.008264463,0.014925373,0.010810811,0.412134945,0,0,0
0.694444444,0.705882353,0.714285714,0.808641975,0.993939394,0.976744186,0.964285714,0.945945946,0.07591623,0.673529412,0.231404959,0.071641791,0.556756757,0.519133938,1,1,3
0.694444444,0.265882353,0.68,0.845679012,0.727272727,0.131782946,0.25,0.594594595,0.005235602,0.002941176,0.005509642,0.002985075,0.254054054,0.308660624,0,0,1
0.083333333,0.072941176,0.108571429,0.228395062,0.036363636,0.023255814,0.114285714,0.297297297,0.007853403,0.005882353,0.011019284,0.014925373,0.005405405,0.412134945,0,0,0
0.694444444,0.352941176,0.782857143,0.654320988,0.866666667,0.88372093,0.021428571,0.094594595,0.068062827,0.085294118,0.019283747,0.017910448,0.52972973,0.444612286,0,0,2
0.305555556,0.162352941,0.251428571,0.5,0.951515152,0.930232558,0.246428571,0.72972973,0.636125654,0.185294118,0.044077135,0.020895522,0.113513514,0.435800604,1,0,2
0.131944444,0.089411765,0.108571429,0.345679012,0,0,0,0,0.005235602,0.002941176,0.005509642,0.002985075,0.016216216,0.412134945,0,0,0
0.131944444,0.089411765,0.142857143,0.462962963,0.060606061,0.03875969,0.164285714,0.418918919,0.005235602,0.005882353,0.011019284,0.002985075,0.010810811,0.420694864,0,0,0
0.041666667,0.072941176,0.068571429,0.037037037,0.024242424,0.015503876,0.075,0.189189189,0.005235602,0.005882353,0.005509642,0.011940299,0.005405405,0.412134945,0,0,0
0.5625,0.265882353,0.605714286,0.654320988,0,0,0,0,0.002617801,0,0.005509642,0.002985075,0.459459459,0.277945619,0,0,0
0.826388889,0.397647059,0.782857143,0.845679012,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.821621622,0.115055388,0,0,0
0.604166667,0.207058824,0.497142857,0.734567901,0.96969697,0.968992248,0.289285714,0.824324324,0.151832461,1,0.101928375,0.098507463,0.048648649,0.437059416,0,1,2
0.430555556,0.352941176,0.605714286,0.462962963,0.060606061,0.03875969,0.132142857,0.459459459,0.034031414,0.091176471,0.049586777,0.014925373,0.032432432,0.424723061,1,0,3
0.868055556,0.235294118,0.748571429,0.808641975,0.703030303,0.096899225,0.660714286,0.216216216,0.314136126,0.244117647,0.980716253,0.319402985,0.383783784,0.567472306,1,1,2
0.520833333,0.854117647,0.428571429,0.654320988,0.939393939,0.937984496,0.678571429,0.810810811,0.133507853,0.032352941,0.201101928,0.041791045,0.324324324,0.440080564,1,0,2
0.215277778,0.117647059,0.177142857,0.425925926,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.021621622,0.412134945,0,0,0
0.826388889,0.265882353,0.714285714,0.845679012,0.709090909,0.085271318,0.660714286,0.135135135,0.157068063,0.185294118,0.468319559,0.167164179,0.410810811,0.533736153,1,1,2
0.694444444,0.367058824,0.748571429,0.617283951,0,0,0,0,0.811518325,0.735294118,0.644628099,0.265671642,0.540540541,0.454682779,1,1,0
0.694444444,0.352941176,0.714285714,0.654320988,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.545945946,0.461480363,0,1,0
0.736111111,0.338823529,0.714285714,0.654320988,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.551351351,0.470543807,0,0,0
0.694444444,0.338823529,0.714285714,0.654320988,0,0,0,0,0.005235602,0,0.002754821,0.011940299,0.540540541,0.472557905,0,0,0
0.736111111,0.352941176,0.714285714,0.617283951,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.545945946,0.477089627,0,0,0
0.694444444,0.352941176,0.714285714,0.617283951,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.545945946,0.477593152,0,0,0
0.694444444,0.338823529,0.748571429,0.617283951,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.545945946,0.477089627,0,0,0
0.694444444,0.338823529,0.714285714,0.617283951,0,0,0,0,0.005235602,0,0.005509642,0.011940299,0.540540541,0.472557905,0,0,0
0.694444444,0.338823529,0.714285714,0.617283951,0,0,0,0,0.005235602,0.002941176,0.002754821,0.011940299,0.535135135,0.460976838,0,0,0
0.694444444,0.338823529,0.714285714,0.617283951,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.52972973,0.448892246,0,0,0
0.694444444,0.338823529,0.714285714,0.617283951,0,0,0,0,0.028795812,0.002941176,0.002754821,0.008955224,0.535135135,0.439577039,0,0,0
0.694444444,0.338823529,0.714285714,0.617283951,0,0,0,0,0.005235602,0.002941176,0.005509642,0.008955224,0.535135135,0.439577039,0,0,0
0.694444444,0.338823529,0.714285714,0.617283951,0,0,0,0,0.002617801,0,0.002754821,0.008955224,0.52972973,0.430261833,0,0,0
0.694444444,0.338823529,0.714285714,0.617283951,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.52972973,0.420946626,0,0,0
0.652777778,0.324705882,0.714285714,0.617283951,0,0,0,0,0.002617801,0,0,0.011940299,0.52972973,0.41163142,0,0,0
0.694444444,0.324705882,0.714285714,0.617283951,0,0,0,0,0.002617801,0.005882353,0.002754821,0.011940299,0.52972973,0.402316213,0,0,0
0.652777778,0.324705882,0.68,0.617283951,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.52972973,0.389728097,0,0,0
0.652777778,0.324705882,0.68,0.580246914,0,0,0,0,0.002617801,0,0.002754821,0.011940299,0.518918919,0.374118832,0,0,0
0.694444444,0.324705882,0.68,0.580246914,0,0,0,0,0.002617801,0,0.002754821,0.008955224,0.518918919,0.362286002,0,0,0
0.652777778,0.308235294,0.68,0.580246914,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.513513514,0.348187311,0,0,0
0.652777778,0.324705882,0.68,0.617283951,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.518918919,0.341389728,0,0,0
0.652777778,0.324705882,0.68,0.580246914,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.518918919,0.332326284,0,0,0
0.652777778,0.308235294,0.68,0.580246914,0,0,0,0,0.002617801,0,0.005509642,0.014925373,0.513513514,0.324269889,0,0,0
0.652777778,0.308235294,0.68,0.580246914,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.508108108,0.317724068,0,0,0
0.652777778,0.308235294,0.68,0.580246914,0,0,0,0,0.002617801,0,0.002754821,0.011940299,0.518918919,0.31898288,0,0,0
0.652777778,0.308235294,0.68,0.580246914,0,0,0,0,0.005235602,0.002941176,0.005509642,0.008955224,0.513513514,0.315206445,0,0,0
0.652777778,0.308235294,0.68,0.580246914,0,0,0,0,0.002617801,0.002941176,0.002754821,0.014925373,0.497297297,0.306898288,0,0,0
0.652777778,0.308235294,0.68,0.580246914,0,0,0,0,0.018324607,0.023529412,0.038567493,0.011940299,0.497297297,0.304128902,0,0,0
0.652777778,0.308235294,0.68,0.580246914,0,0,0,0,0.154450262,0.002941176,0.005509642,0.014925373,0.508108108,0.303373615,0,0,0
0.652777778,0.308235294,0.68,0.580246914,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.497297297,0.301359517,0,0,0
0.652777778,0.308235294,0.68,0.580246914,0,0,0,0,0.002617801,0,0.005509642,0.011940299,0.491891892,0.298590131,0,0,0
0.652777778,0.308235294,0.64,0.580246914,0,0,0,0,0.002617801,0,0.005509642,0.008955224,0.491891892,0.298338369,0,0,0
0.652777778,0.294117647,0.68,0.580246914,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.486486486,0.294310171,0,0,0
0.604166667,0.294117647,0.68,0.580246914,0,0,0,0,0.005235602,0.002941176,0.008264463,0.011940299,0.481081081,0.286505539,0,0,0
0.604166667,0.294117647,0.68,0.580246914,0,0,0,0,0.005235602,0,0.002754821,0.008955224,0.486486486,0.280966767,0,0,0
0.604166667,0.294117647,0.68,0.537037037,0,0,0,0,0.005235602,0.005882353,0.005509642,0.011940299,0.486486486,0.280715005,0,0,0
0.604166667,0.294117647,0.64,0.537037037,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.486486486,0.282729104,0,0,0
0.604166667,0.294117647,0.64,0.537037037,0,0,0,0,0.020942408,0.026470588,0.041322314,0.008955224,0.475675676,0.277693857,0,0,0
0.604166667,0.294117647,0.64,0.537037037,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.475675676,0.275176234,0,0,0
0.604166667,0.28,0.64,0.537037037,0,0,0,0,0.002617801,0.005882353,0.005509642,0.008955224,0.481081081,0.278197382,0,0,0
0.604166667,0.294117647,0.64,0.580246914,0,0,0,0,0.036649215,0.002941176,0.005509642,0.011940299,0.47027027,0.277442095,0,0,0
0.604166667,0.28,0.64,0.580246914,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.47027027,0.279456193,0,0,0
0.604166667,0.294117647,0.64,0.580246914,0,0,0,0,0.02617801,0.029411765,0.049586777,0.011940299,0.464864865,0.274672709,0,0,0
0.604166667,0.294117647,0.64,0.537037037,0,0,0,0,0.010471204,0,0,0.008955224,0.464864865,0.272406848,0,0,0
0.604166667,0.28,0.64,0.537037037,0,0,0,0,0.002617801,0.002941176,0.002754821,0.014925373,0.459459459,0.266364552,0,0,0
0.604166667,0.28,0.64,0.537037037,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.454054054,0.263091641,0,0,0
0.604166667,0.28,0.605714286,0.537037037,0,0,0,0,0.002617801,0.005882353,0.002754821,0.008955224,0.454054054,0.262839879,0,0,0
0.604166667,0.28,0.605714286,0.537037037,0,0,0,0,0.002617801,0.002941176,0.008264463,0.017910448,0.459459459,0.265357503,0,0,0
0.604166667,0.28,0.605714286,0.537037037,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.454054054,0.264098691,0,0,0
0.604166667,0.28,0.64,0.537037037,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.448648649,0.268882175,0,0,0
0.604166667,0.28,0.64,0.537037037,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.448648649,0.27366566,0,0,0
0.604166667,0.28,0.605714286,0.537037037,0,0,0,0,0.005235602,0.002941176,0.005509642,0.008955224,0.443243243,0.268630413,0,0,0
0.5625,0.28,0.605714286,0.537037037,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.448648649,0.269133938,0,0,0
0.604166667,0.28,0.605714286,0.580246914,0,0,0,0,0.005235602,0.005882353,0.005509642,0.011940299,0.443243243,0.275427996,0,0,0
0.604166667,0.28,0.605714286,0.580246914,0,0,0,0,0.005235602,0,0.005509642,0.011940299,0.437837838,0.275176234,0,0,0
0.604166667,0.265882353,0.64,0.580246914,0,0,0,0,0.005235602,0,0.005509642,0.011940299,0.437837838,0.274420947,0,0,0
0.604166667,0.28,0.605714286,0.537037037,0,0,0,0,0.005235602,0.002941176,0.008264463,0.008955224,0.443243243,0.279204431,0,0,0
0.5625,0.265882353,0.605714286,0.537037037,0,0,0,0,0.005235602,0.002941176,0.002754821,0.011940299,0.437837838,0.279959718,0,0,0
0.604166667,0.265882353,0.605714286,0.537037037,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.443243243,0.282729104,0,0,0
0.5625,0.265882353,0.605714286,0.537037037,0,0,0,0,0.002617801,0,0.005509642,0.008955224,0.437837838,0.287512588,0,0,0
0.5625,0.265882353,0.605714286,0.537037037,0,0,0,0,0.005235602,0.002941176,0.005509642,0.008955224,0.437837838,0.294561934,0,0,0
0.604166667,0.265882353,0.605714286,0.580246914,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.437837838,0.30387714,0,0,0
0.5625,0.265882353,0.571428571,0.537037037,0,0,0,0,0.005235602,0,0.005509642,0.008955224,0.437837838,0.308912387,0,0,0
0.5625,0.265882353,0.605714286,0.537037037,0,0,0,0,0.005235602,0.002941176,0.002754821,0.008955224,0.432432432,0.312688822,0,0,0
0.5625,0.265882353,0.605714286,0.537037037,0,0,0,0,0.002617801,0.002941176,0.008264463,0.008955224,0.427027027,0.318731118,0,0,0
0.5625,0.265882353,0.605714286,0.537037037,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.421621622,0.317724068,0,0,0
0.5625,0.265882353,0.571428571,0.537037037,0,0,0,0,0.005235602,0.002941176,0.002754821,0.011940299,0.421621622,0.31898288,0,0,0
0.5625,0.265882353,0.605714286,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.421621622,0.319234642,0,0,0
0.5625,0.265882353,0.571428571,0.537037037,0,0,0,0,0.002617801,0.005882353,0.005509642,0.011940299,0.421621622,0.321500504,0,0,0
0.5625,0.265882353,0.571428571,0.537037037,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.410810811,0.316465257,0,0,0
0.5625,0.265882353,0.571428571,0.537037037,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.410810811,0.310422961,0,0,0
0.5625,0.249411765,0.605714286,0.537037037,0,0,0,0,0.002617801,0,0.005509642,0.014925373,0.416216216,0.309415911,0,0,0
0.5625,0.249411765,0.605714286,0.537037037,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.421621622,0.316465257,0,0,0
0.5625,0.249411765,0.605714286,0.537037037,0,0,0,0,0,0.002941176,0.005509642,0.011940299,0.410810811,0.315961732,0,0,0
0.5625,0.249411765,0.605714286,0.537037037,0,0,0,0,0.002617801,0.002941176,0.008264463,0.008955224,0.410810811,0.314199396,0,0,0
0.5625,0.249411765,0.571428571,0.537037037,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.410810811,0.314199396,0,0,0
0.5625,0.249411765,0.571428571,0.537037037,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.410810811,0.312688822,0,0,0
0.5625,0.249411765,0.571428571,0.537037037,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.410810811,0.315961732,0,0,0
0.5625,0.249411765,0.571428571,0.5,0,0,0,0,0.005235602,0,0.002754821,0.011940299,0.405405405,0.31470292,0,0,0
0.5625,0.249411765,0.571428571,0.537037037,0,0,0,0,0.005235602,0.002941176,0.005509642,0.008955224,0.4,0.308912387,0,0,0
0.5625,0.249411765,0.571428571,0.537037037,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.4,0.304884189,0,0,0
0.5625,0.235294118,0.571428571,0.5,0,0,0,0,0.005235602,0.002941176,0.002754821,0.008955224,0.394594595,0.302870091,0,0,0
0.520833333,0.249411765,0.571428571,0.5,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.394594595,0.299848943,0,0,0
0.520833333,0.249411765,0.571428571,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.383783784,0.296072508,0,0,0
0.5625,0.235294118,0.537142857,0.5,0,0,0,0,0,0.002941176,0.002754821,0.008955224,0.383783784,0.291792548,0,0,0
0.520833333,0.249411765,0.571428571,0.5,0,0,0,0,0.002617801,0,0.002754821,0.008955224,0.383783784,0.290030211,0,0,0
0.520833333,0.249411765,0.571428571,0.5,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.378378378,0.28776435,0,0,0
0.520833333,0.249411765,0.537142857,0.537037037,0,0,0,0,0.005235602,0.005882353,0.002754821,0.011940299,0.372972973,0.285246727,0,0,0
0.520833333,0.235294118,0.537142857,0.537037037,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.362162162,0.276435045,0,0,0
0.520833333,0.235294118,0.537142857,0.5,0,0,0,0,0.002617801,0.002941176,0.008264463,0.008955224,0.356756757,0.264602216,0,0,0
0.520833333,0.235294118,0.571428571,0.537037037,0,0,0,0,0.002617801,0,0.002754821,0.011940299,0.356756757,0.252769386,0,0,0
0.5625,0.235294118,0.571428571,0.5,0,0,0,0,0.002617801,0.002941176,0.008264463,0.011940299,0.351351351,0.240936556,0,0,0
0.520833333,0.235294118,0.537142857,0.5,0,0,0,0,0.002617801,0,0.002754821,0.011940299,0.351351351,0.232376636,0,0,0
0.520833333,0.235294118,0.571428571,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.351351351,0.227089627,0,0,0
0.520833333,0.235294118,0.571428571,0.5,0,0,0,0,0.005235602,0,0.002754821,0.008955224,0.345945946,0.21550856,0,0,0
0.520833333,0.235294118,0.537142857,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.345945946,0.20694864,0,0,0
0.520833333,0.235294118,0.537142857,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.345945946,0.204682779,0,0,0
0.5625,0.235294118,0.537142857,0.5,0,0,0,0,0.036649215,0.05,0.052341598,0.023880597,0.345945946,0.208962739,0,0,0
0.520833333,0.235294118,0.537142857,0.5,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.345945946,0.210221551,0,0,0
0.520833333,0.235294118,0.571428571,0.5,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.340540541,0.211480363,0,0,0
0.520833333,0.235294118,0.537142857,0.537037037,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.335135135,0.212990937,0,0,0
0.520833333,0.235294118,0.537142857,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.335135135,0.218026183,0,0,0
0.520833333,0.235294118,0.537142857,0.5,0,0,0,0,0.002617801,0.002941176,0.008264463,0.011940299,0.340540541,0.229607251,0,0,0
0.520833333,0.235294118,0.537142857,0.5,0,0,0,0,0.005235602,0.002941176,0.005509642,0.008955224,0.335135135,0.23816717,0,0,0
0.520833333,0.235294118,0.537142857,0.5,0,0,0,0,0.002617801,0,0.005509642,0.011940299,0.340540541,0.249748238,0,0,0
0.520833333,0.235294118,0.537142857,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.335135135,0.261077543,0,0,0
