S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,Room_Occupancy_Count
0.777777778,0.543529412,0.591715976,0.808641975,0.96969697,0.96124031,0.282142857,0.797297297,0.143979058,0.279411765,0.079889807,0.098507463,0.264864865,0.521903323,2
0.305555556,0.148235294,0.295857988,0.345679012,0,0,0,0,0.005235602,0.002941176,0.002754821,0.008955224,0.016216216,0.39551863,0
0.479166667,0.352941176,0.591715976,0.462962963,0.060606061,0.03875969,0.189285714,0.432432432,0.065445026,0.061764706,0.022038567,0.011940299,0.037837838,0.444612286,3
0.604166667,0.265882353,0.704142012,0.845679012,0.678787879,0.131782946,0.271428571,0.662162162,0.219895288,0.094117647,0.101928375,0.044776119,0.27027027,0.181268882,1
0.083333333,0.072941176,0.035502959,0.154320988,0.03030303,0.019379845,0.103571429,0.27027027,0.005235602,0.002941176,0.005509642,0.014925373,0.005405405,0.412134945,0
0.215277778,0.117647059,0.147928994,0.425925926,0,0,0,0,0.005235602,0.002941176,0.008264463,0.014925373,0.010810811,0.412134945,0
0.652777778,0.501176471,0.591715976,0.808641975,0.084848485,0.054263566,0.239285714,0.662162162,0.405759162,0.082352941,0.123966942,0.017910448,0.2,0.162638469,0
0.388888889,0.162352941,0.372781065,0.425925926,0,0,0,0,0.005235602,0.002941176,0.002754821,0.011940299,0.043243243,0.399546828,0
0.777777778,0.484705882,0.591715976,0.808641975,0.703030303,0.07751938,0.085714286,0.22972973,0.002617801,0.014705882,0.011019284,0.008955224,0.194594595,0.480866062,1
0.347222222,0.162352941,0.372781065,0.425925926,0,0,0,0,0.002617801,0,0.005509642,0.008955224,0.037837838,0.399546828,0
0.736111111,0.352941176,0.73964497,0.617283951,0.860606061,0.879844961,0.017857143,0.081081081,0.083769634,0.2,0.03030303,0.014925373,0.540540541,0.394008056,2
0.131944444,0.089411765,0.112426036,0.425925926,0.060606061,0.042635659,0.175,0.459459459,0.005235602,0.002941176,0.008264463,0.011940299,0.010810811,0.412134945,0
0.173611111,0.089411765,0.183431953,0.5,0.072727273,0.054263566,0.2,0.540540541,0.005235602,0,0.011019284,0.011940299,0.010810811,0.412134945,0
0.173611111,0.103529412,0.112426036,0.345679012,0,0,0,0,0.002617801,0,0.002754821,0.011940299,0.010810811,0.412134945,0
0.909722222,0.338823529,0.887573964,0.845679012,0.690909091,0.073643411,0.642857143,0.094594595,0.159685864,0.070588235,0.074380165,0.017910448,0.718918919,0.382426989,2
0.305555556,0.148235294,0.183431953,0.462962963,0,0,0,0,0.002617801,0.005882353,0.005509642,0.002985075,0.021621622,0.412134945,0
0.652777778,0.484705882,0.591715976,0.845679012,0.727272727,0.100775194,0.175,0.486486486,0.191099476,0.005882353,0.008264463,0.008955224,0.064864865,0.34264854,1
0.694444444,0.352941176,0.775147929,0.654320988,0.860606061,0.88372093,0.017857143,0.094594595,0.089005236,0.182352941,0.041322314,0.023880597,0.524324324,0.401560926,2
0.347222222,0.162352941,0.372781065,0.654320988,0,0,0,0,0.005235602,0.002941176,0.002754821,0.011940299,0.005405405,0.409365559,0
0.430555556,0.661176471,0.331360947,0.654320988,0.951515152,0.945736434,0.271428571,0.797297297,0.329842932,0.073529412,0.011019284,0.008955224,0.264864865,0.532729104,2
0.173611111,0.103529412,0.26035503,0.537037037,0.078787879,0.058139535,0.210714286,0.554054054,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.131944444,0.103529412,0.035502959,0.271604938,0,0,0.003571429,0.013513514,0.002617801,0.002941176,0.008264463,0.014925373,0.005405405,0.409869084,0
0.520833333,0.221176471,0.479289941,0.5,0,0,0,0,0.020942408,0.023529412,0.046831956,0.008955224,0.308108108,0.322255791,0
0.909722222,0.367058824,0.887573964,0.888888889,0.896969697,0.906976744,0.635714286,0.135135135,0.243455497,0.114705882,0.404958678,0.080597015,0.772972973,0.596424975,3
0.909722222,0.324705882,0.852071006,0.808641975,0.690909091,0.073643411,0.642857143,0.094594595,0.617801047,0.161764706,0.545454545,0.194029851,0.735135135,0.453172205,2
0.083333333,0.072941176,0.035502959,0.154320988,0.03030303,0.019379845,0.1,0.256756757,0.005235602,0.002941176,0.008264463,0.011940299,0.005405405,0.412134945,0
0.388888889,0.176470588,0.408284024,0.425925926,0,0,0,0,0.002617801,0,0.005509642,0.008955224,0.048648649,0.393756294,0
0.430555556,0.176470588,0.408284024,0.425925926,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.097297297,0.271148036,0
0.347222222,0.162352941,0.372781065,0.691358025,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.423212487,0
0.694444444,0.265882353,0.668639053,0.845679012,0.727272727,0.127906977,0.246428571,0.581081081,0.172774869,0.173529412,0.060606061,0.071641791,0.243243243,0.328549849,1
1,0.823529412,0.964497041,0.925925926,0.866666667,0.872093023,0.621428571,0.135135135,0.123036649,0.155882353,0.349862259,0.2,0.940540541,0.409617321,3
0.347222222,0.162352941,0.372781065,0.617283951,0,0,0,0,0.007853403,0.002941176,0.008264463,0.014925373,0.005405405,0.40407855,0
0.173611111,0.103529412,0.183431953,0.5,0.078787879,0.054263566,0.210714286,0.554054054,0.005235602,0.002941176,0.005509642,0,0.016216216,0.412134945,0
0.083333333,0.072941176,0.035502959,0.154320988,0.012121212,0.007751938,0.046428571,0.108108108,0.005235602,0.002941176,0.008264463,0.011940299,0.005405405,0.412134945,0
0.777777778,0.588235294,0.852071006,0.845679012,1,0.984496124,0.982142857,0.945945946,0.007853403,0.05,0.132231405,0.014925373,0.578378378,0.480362538,3
0.736111111,0.72,0.775147929,0.771604938,0.987878788,0.976744186,0.957142857,0.945945946,0.028795812,0.005882353,0.005509642,0.002985075,0.562162162,0.47306143,3
0.694444444,0.324705882,0.775147929,0.617283951,0.884848485,0.895348837,0.625,0.297297297,0.034031414,0.052941176,0.1184573,0.011940299,0.502702703,0.53021148,2
0.736111111,0.265882353,0.704142012,0.734567901,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.627027027,0.236153072,0
0.256944444,0.117647059,0.295857988,0.537037037,0.745454545,0.139534884,0.232142857,0.635135135,0.015706806,0.002941176,0.008264463,0.002985075,0.016216216,0.420694864,1
0.083333333,0.058823529,0.035502959,0.074074074,0.024242424,0.015503876,0.071428571,0.189189189,0.005235602,0,0.008264463,0.011940299,0.005405405,0.412134945,0
1,0.764705882,0.923076923,0.888888889,0.909090909,0.926356589,0.646428571,0.148648649,0.123036649,0.020588235,0.024793388,0.011940299,0.945945946,0.5,3
0.5625,0.249411765,0.556213018,0.5,0,0,0,0,0.005235602,0,0.002754821,0.011940299,0.405405405,0.31470292,0
0.652777778,0.529411765,0.591715976,0.845679012,0.084848485,0.058139535,0.253571429,0.702702703,0.002617801,0.008823529,0.008264463,0.005970149,0.227027027,0.178499496,0
0.256944444,0.131764706,0.26035503,0.308641975,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.005405405,0.396273917,0
0.256944444,0.131764706,0.26035503,0.308641975,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0,0.405337362,0
0.604166667,0.308235294,0.73964497,0.580246914,0.024242424,0.015503876,0.085714286,0.189189189,0.028795812,0.011764706,0.022038567,0.008955224,0.416216216,0.593655589,3
0.305555556,0.148235294,0.224852071,0.5,0,0,0,0,0,0.002941176,0.008264463,0.002985075,0.021621622,0.412134945,0
0.173611111,0.103529412,0.26035503,0.537037037,0.078787879,0.054263566,0.207142857,0.554054054,0.005235602,0.008823529,0.011019284,0.002985075,0.010810811,0.408610272,0
0.909722222,0.338823529,0.816568047,0.888888889,0.909090909,0.910852713,0.660714286,0.135135135,0.007853403,0.038235294,0.038567493,0.008955224,0.616216216,0.677995972,3
0.736111111,0.249411765,0.668639053,0.808641975,0.721212121,0.120155039,0.210714286,0.5,0.007853403,0.005882353,0.002754821,0.002985075,0.264864865,0.473564955,1
0.305555556,0.148235294,0.224852071,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.005970149,0.021621622,0.412134945,0
0.5625,0.882352941,0.479289941,0.691358025,0.957575758,0.945736434,0.775,0.878378378,0.172774869,0.132352941,0.245179063,0.119402985,0.335135135,0.445619335,3
0.305555556,0.148235294,0.224852071,0.5,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.021621622,0.412134945,0
0.909722222,0.442352941,0.852071006,0.888888889,0.909090909,0.914728682,0.642857143,0.135135135,0.332460733,0.135294118,0.355371901,0.146268657,0.8,0.556898288,3
0.083333333,0.089411765,0.112426036,0.425925926,0.060606061,0.042635659,0.175,0.445945946,0.005235602,0.005882353,0.005509642,0.002985075,0.016216216,0.403323263,0
0.131944444,0.089411765,0.147928994,0.462962963,0.054545455,0.03875969,0.160714286,0.405405405,0.005235602,0.002941176,0.008264463,0,0.016216216,0.420946626,0
0.173611111,0.103529412,0.26035503,0.537037037,0.084848485,0.062015504,0.225,0.594594595,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.826388889,0.28,0.775147929,0.771604938,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.681081081,0.269133938,0
0.173611111,0.103529412,0.112426036,0.308641975,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.010810811,0.412134945,0
0.173611111,0.103529412,0.076923077,0.271604938,0,0,0,0,0.002617801,0,0.008264463,0.014925373,0.010810811,0.410876133,0
0.083333333,0.072941176,0.076923077,0.345679012,0.054545455,0.03875969,0.160714286,0.405405405,0.002617801,0,0.005509642,0.011940299,0.010810811,0.412134945,0
0.652777778,0.308235294,0.775147929,0.617283951,0.903030303,0.918604651,0.646428571,0.324324324,0.015706806,0.144117647,0.019283747,0.011940299,0.475675676,0.511581067,3
0.430555556,0.190588235,0.443786982,0.462962963,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.194594595,0.260070493,0
0.694444444,0.338823529,0.816568047,0.617283951,0.860606061,0.88372093,0.025,0.108108108,0.078534031,0.114705882,0.044077135,0.023880597,0.518918919,0.398539778,2
0.868055556,0.294117647,0.73964497,0.808641975,0.909090909,0.937984496,0.675,0.162162162,0.261780105,0.058823529,0.107438017,0.005970149,0.454054054,0.529959718,3
0.347222222,0.162352941,0.331360947,0.382716049,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.032432432,0.395015106,0
0.826388889,0.249411765,0.668639053,0.845679012,0.715151515,0.093023256,0.682142857,0.189189189,0.123036649,0.15,0.432506887,0.131343284,0.313513514,0.559667674,2
0.305555556,0.148235294,0.224852071,0.5,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.021621622,0.412134945,0
0.5625,0.249411765,0.556213018,0.537037037,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.410810811,0.312688822,0
0.347222222,0.176470588,0.372781065,0.654320988,0,0,0,0,0.005235602,0,0.005509642,0.014925373,0.005405405,0.41591138,0
0.909722222,0.425882353,0.852071006,0.888888889,0.890909091,0.906976744,0.632142857,0.135135135,0.458115183,0.379411765,0.641873278,0.179104478,0.605405405,0.553625378,3
0.652777778,0.484705882,0.591715976,0.845679012,0.727272727,0.096899225,0.167857143,0.472972973,0.036649215,0.005882353,0.008264463,0.002985075,0.081081081,0.422205438,1
0.083333333,0.072941176,0.112426036,0.191358025,0.036363636,0.023255814,0.114285714,0.283783784,0.005235602,0.002941176,0.008264463,0.014925373,0.005405405,0.412134945,0
0.604166667,0.294117647,0.704142012,0.580246914,0.03030303,0.023255814,0.078571429,0.27027027,0.023560209,0.020588235,0.013774105,0.011940299,0.286486486,0.618328298,3
0.388888889,0.176470588,0.372781065,0.425925926,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.059459459,0.32653575,0
0.694444444,0.265882353,0.668639053,0.691358025,0,0,0,0,0,0,0.008264463,0.002985075,0.567567568,0.236656596,0
0.736111111,0.249411765,0.668639053,0.845679012,0.721212121,0.124031008,0.232142857,0.540540541,0.005235602,0.005882353,0.008264463,0.002985075,0.243243243,0.386203424,1
0.694444444,0.249411765,0.668639053,0.845679012,0.727272727,0.127906977,0.232142857,0.554054054,0.002617801,0.002941176,0.011019284,0.011940299,0.248648649,0.341893253,1
0.347222222,0.176470588,0.372781065,0.617283951,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.010810811,0.412890232,0
0.694444444,0.249411765,0.668639053,0.691358025,0,0,0,0,0,0,0.005509642,0.002985075,0.556756757,0.228096677,0
0.305555556,0.148235294,0.183431953,0.462962963,0,0,0,0,0.002617801,0,0.005509642,0.002985075,0.021621622,0.412134945,0
0.868055556,0.308235294,0.816568047,0.845679012,0,0,0,0,0,0.002941176,0.008264463,0.002985075,0.735135135,0.445115811,0
0.826388889,0.543529412,0.887573964,0.962962963,1,0.996124031,1,0.986486486,0.020942408,0.032352941,0.041322314,0.014925373,0.627027027,0.493202417,3
0.173611111,0.103529412,0.224852071,0.5,0.072727273,0.054263566,0.192857143,0.513513514,0.005235602,0.005882353,0.002754821,0.014925373,0.010810811,0.412134945,0
0.173611111,0.103529412,0.112426036,0.345679012,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.010810811,0.412134945,0
0.131944444,0.072941176,0.112426036,0.345679012,0.054545455,0.03875969,0.160714286,0.405405405,0.005235602,0.002941176,0.008264463,0.002985075,0.010810811,0.411379658,0
0.652777778,0.294117647,0.627218935,0.691358025,0,0,0,0,0.002617801,0,0.005509642,0.002985075,0.578378378,0.182527694,0
0.347222222,0.162352941,0.372781065,0.654320988,0,0,0,0,0.005235602,0.005882353,0.005509642,0.014925373,0.010810811,0.417673716,0
0.5625,0.484705882,0.591715976,0.808641975,0.060606061,0.042635659,0.2,0.554054054,0.002617801,0.005882353,0.005509642,0.005970149,0.124324324,0.269133938,0
0.173611111,0.103529412,0.224852071,0.537037037,0.078787879,0.054263566,0.210714286,0.567567568,0.005235602,0.005882353,0.008264463,0.005970149,0.016216216,0.406596173,0
0.083333333,0.072941176,0.076923077,0.191358025,0.036363636,0.023255814,0.114285714,0.297297297,0.005235602,0.002941176,0.008264463,0.017910448,0.005405405,0.412134945,0
0.652777778,0.324705882,0.775147929,0.617283951,0.903030303,0.918604651,0.642857143,0.324324324,0.054973822,0.155882353,0.03030303,0.014925373,0.475675676,0.516868077,3
0.777777778,0.484705882,0.627218935,0.845679012,0.715151515,0.081395349,0.092857143,0.256756757,0.02617801,0.005882353,0.005509642,0.005970149,0.189189189,0.505035247,1
0.826388889,0.235294118,0.73964497,0.845679012,0.709090909,0.100775194,0.678571429,0.283783784,0.089005236,0.135294118,0.575757576,0.086567164,0.318918919,0.453927492,2
0.388888889,0.131764706,0.331360947,0.580246914,0.739393939,0.139534884,0.239285714,0.648648649,0.162303665,0.061764706,0.046831956,0.026865672,0.027027027,0.429003021,1
0.479166667,0.352941176,0.591715976,0.462962963,0.060606061,0.03875969,0.189285714,0.432432432,0.010471204,0.05,0.016528926,0.008955224,0.037837838,0.443605237,3
0.604166667,0.221176471,0.443786982,0.734567901,0.96969697,0.965116279,0.285714286,0.797297297,0.091623037,0.908823529,0.101928375,0.041791045,0.059459459,0.443856999,2
0.305555556,0.162352941,0.331360947,0.345679012,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.021621622,0.399546828,0
0.868055556,0.324705882,0.852071006,0.808641975,0.696969697,0.073643411,0.646428571,0.094594595,0.162303665,0.073529412,0.994490358,0.089552239,0.702702703,0.327039275,2
0.305555556,0.148235294,0.295857988,0.345679012,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.016216216,0.399295065,0
0.826388889,0.235294118,0.627218935,0.808641975,0.715151515,0.104651163,0.764285714,0.324324324,0.19895288,0.202941176,0.506887052,0.226865672,0.291891892,0.423212487,2
0.777777778,0.367058824,0.73964497,0.771604938,0,0,0,0,0.002617801,0.005882353,0.008264463,0.002985075,0.745945946,0.081570997,0
0.652777778,0.515294118,0.591715976,0.808641975,0.078787879,0.054263566,0.232142857,0.635135135,0.044502618,0.020588235,0.049586777,0.008955224,0.210810811,0.416666667,0
0.868055556,0.28,0.816568047,0.845679012,0.909090909,0.92248062,0.639285714,0.148648649,0.120418848,0.226470588,0.526170799,0.113432836,0.556756757,0.487663646,3
0.430555556,0.131764706,0.372781065,0.617283951,0.745454545,0.147286822,0.257142857,0.702702703,0.102094241,0.064705882,0.044077135,0.026865672,0.027027027,0.425981873,1
0.868055556,0.324705882,0.816568047,0.845679012,0.909090909,0.914728682,0.667857143,0.148648649,0.12565445,0.020588235,0.041322314,0.005970149,0.502702703,0.511077543,3
0.388888889,0.221176471,0.520710059,0.462962963,0.060606061,0.046511628,0.2,0.486486486,0.005235602,0.002941176,0.011019284,0.008955224,0.027027027,0.445367573,3
0.256944444,0.131764706,0.224852071,0.271604938,0,0,0,0,0.005235602,0,0.005509642,0.011940299,0,0.412134945,0
0.173611111,0.103529412,0.224852071,0.537037037,0.078787879,0.054263566,0.203571429,0.540540541,0.005235602,0.002941176,0.002754821,0.014925373,0.010810811,0.412134945,0
0.215277778,0.117647059,0.147928994,0.382716049,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.010810811,0.412134945,0
0.479166667,0.618823529,0.331360947,0.617283951,0.951515152,0.945736434,0.278571429,0.810810811,0.036649215,0.002941176,0.005509642,0.002985075,0.281081081,0.477593152,2
0.215277778,0.131764706,0.147928994,0.382716049,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.173611111,0.117647059,0.112426036,0.345679012,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.347222222,0.162352941,0.408284024,0.691358025,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.42346425,0
0.083333333,0.058823529,0.035502959,0.037037037,0.03030303,0.019379845,0.082142857,0.202702703,0.005235602,0.005882353,0.008264463,0.011940299,0.005405405,0.412134945,0
0.430555556,0.221176471,0.295857988,0.537037037,0.939393939,0.903100775,0.260714286,0.756756757,0.458115183,0.070588235,0.005509642,0.014925373,0.221621622,0.628147029,2
0.5625,0.176470588,0.408284024,0.654320988,0.945454545,0.96124031,0.264285714,0.72972973,0.157068063,0.258823529,0.044077135,0.029850746,0.043243243,0.427995972,2
0.604166667,0.308235294,0.73964497,0.580246914,0.018181818,0.015503876,0.075,0.189189189,0.170157068,0.070588235,0.016528926,0.014925373,0.405405405,0.580563948,3
0.868055556,0.265882353,0.668639053,0.888888889,0.709090909,0.089147287,0.678571429,0.175675676,0.102094241,0.014705882,0.534435262,0.011940299,0.356756757,0.627391742,2
0.388888889,0.176470588,0.408284024,0.425925926,0,0,0,0,0.002617801,0.002941176,0.005509642,0.008955224,0.043243243,0.397784491,0
0.388888889,0.131764706,0.331360947,0.580246914,0.751515152,0.143410853,0.25,0.675675676,0.09947644,0.044117647,0.027548209,0.014925373,0.021621622,0.431520644,1
0.777777778,0.221176471,0.627218935,0.845679012,0.709090909,0.100775194,0.153571429,0.324324324,0.005235602,0.005882353,0.005509642,0.002985075,0.297297297,0.470543807,1
0.430555556,0.588235294,0.295857988,0.617283951,0.945454545,0.941860465,0.264285714,0.783783784,0.041884817,0.005882353,0.005509642,0.002985075,0.264864865,0.544310171,2
0.694444444,0.338823529,0.816568047,0.617283951,0.890909091,0.899224806,0.621428571,0.27027027,0.083769634,0.105882353,0.223140496,0.044776119,0.491891892,0.393001007,2
0.215277778,0.044705882,0.183431953,0.462962963,0.751515152,0.139534884,0.217857143,0.635135135,0.201570681,0.002941176,0.005509642,0.008955224,0.097297297,0.469033233,1
0.173611111,0.103529412,0.224852071,0.537037037,0.078787879,0.054263566,0.207142857,0.540540541,0.010471204,0.005882353,0.027548209,0.017910448,0.010810811,0.409365559,0
0.652777778,0.294117647,0.73964497,0.845679012,0.084848485,0.073643411,0.307142857,0.72972973,0.002617801,0.002941176,0.005509642,0.002985075,0.389189189,0.244209466,0
0.604166667,0.484705882,0.591715976,0.808641975,0.072727273,0.046511628,0.214285714,0.594594595,0.002617801,0.005882353,0.005509642,0.002985075,0.172972973,0.309415911,0
0.826388889,0.543529412,0.887573964,0.845679012,1,0.996124031,0.996428571,1,0.073298429,0.023529412,0.201101928,0.014925373,0.627027027,0.501258812,3
0.347222222,0.162352941,0.372781065,0.654320988,0,0,0,0,0.007853403,0.005882353,0.005509642,0.014925373,0.005405405,0.401812689,0
0.868055556,0.352941176,0.816568047,0.888888889,0.903030303,0.906976744,0.660714286,0.135135135,0.020942408,0.05,0.490358127,0.03880597,0.627027027,0.64551863,3
0.479166667,0.367058824,0.591715976,0.462962963,0.054545455,0.042635659,0.178571429,0.405405405,0.073298429,0.170588235,0.132231405,0.047761194,0.043243243,0.446626385,3
0.694444444,0.352941176,0.775147929,0.654320988,0.860606061,0.879844961,0.021428571,0.094594595,0.031413613,0.052941176,0.013774105,0.017910448,0.52972973,0.451913394,2
0.777777778,0.397647059,0.887573964,0.888888889,0.115151515,0.089147287,0.353571429,0.810810811,0.018324607,0.002941176,0.008264463,0.008955224,0.648648649,0.400302115,0
0.083333333,0.072941176,0.112426036,0.5,0.060606061,0.042635659,0.171428571,0.445945946,0.005235602,0.002941176,0.008264463,0.014925373,0.010810811,0.412134945,0
0.083333333,0.089411765,0.147928994,0.462962963,0.060606061,0.042635659,0.171428571,0.459459459,0.005235602,0.002941176,0.008264463,0.014925373,0.010810811,0.412134945,0
0.951388889,0.750588235,0.923076923,0.888888889,0.909090909,0.92248062,0.646428571,0.135135135,0.183246073,0.044117647,0.038567493,0.026865672,0.92972973,0.448892246,3
0.520833333,0.221176471,0.479289941,0.5,0,0,0,0,0.002617801,0.002941176,0.027548209,0.014925373,0.291891892,0.328046324,0
0.909722222,0.338823529,0.852071006,0.845679012,0.690909091,0.073643411,0.642857143,0.094594595,0.010471204,0.017647059,0.008264463,0.011940299,0.745945946,0.399295065,2
0.347222222,0.176470588,0.331360947,0.617283951,0,0,0,0,0.002617801,0.002941176,0.008264463,0.017910448,0.010810811,0.409113797,0
0.131944444,0.089411765,0.035502959,0.271604938,0,0,0.003571429,0.013513514,0.005235602,0.002941176,0.005509642,0.014925373,0.005405405,0.401560926,0
0.347222222,0.117647059,0.295857988,0.617283951,0.745454545,0.135658915,0.232142857,0.621621622,0.282722513,0.088235294,0.085399449,0.032835821,0.016216216,0.412134945,1
0.173611111,0.117647059,0.112426036,0.345679012,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.909722222,0.367058824,0.816568047,0.888888889,0.903030303,0.906976744,0.660714286,0.135135135,0.005235602,0.041176471,0.005509642,0.005970149,0.654054054,0.580312185,3
0.305555556,0.148235294,0.295857988,0.345679012,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.016216216,0.412134945,0
0.520833333,0.148235294,0.372781065,0.654320988,0.745454545,0.143410853,0.242857143,0.662162162,0.094240838,0.070588235,0.033057851,0.017910448,0.032432432,0.431772407,1
0.520833333,0.148235294,0.408284024,0.617283951,0.745454545,0.147286822,0.25,0.675675676,0.015706806,0.011764706,0.019283747,0.011940299,0.037837838,0.43101712,1
0.909722222,0.265882353,0.816568047,0.845679012,0.903030303,0.926356589,0.642857143,0.162162162,0.09947644,0.088235294,0.068870523,0.03880597,0.518918919,0.518630413,3
0.951388889,0.750588235,0.923076923,0.925925926,0.909090909,0.926356589,0.642857143,0.148648649,0.290575916,0.117647059,0.542699725,0.155223881,0.945945946,0.501510574,3
0.909722222,0.352941176,0.852071006,0.845679012,0.690909091,0.073643411,0.639285714,0.094594595,0.09947644,0.005882353,0.520661157,0.005970149,0.762162162,0.415156093,2
0.909722222,0.324705882,0.852071006,0.808641975,0.696969697,0.073643411,0.642857143,0.094594595,0.321989529,0.229411765,0.1184573,0.089552239,0.724324324,0.418932528,2
0.604166667,0.308235294,0.73964497,0.580246914,0.024242424,0.015503876,0.1,0.216216216,0.081151832,0.055882353,0.05785124,0.011940299,0.356756757,0.626384693,3
0.347222222,0.176470588,0.331360947,0.654320988,0,0,0,0,0.005235602,0,0.005509642,0.014925373,0.010810811,0.418932528,0
0.173611111,0.103529412,0.224852071,0.5,0.084848485,0.058139535,0.225,0.608108108,0.007853403,0.002941176,0.005509642,0.002985075,0.010810811,0.413393756,0
0.652777778,0.308235294,0.73964497,0.617283951,0.903030303,0.92248062,0.653571429,0.337837838,0.068062827,0.005882353,0.013774105,0.011940299,0.47027027,0.509315206,3
0.305555556,0.148235294,0.295857988,0.308641975,0,0,0,0,0.005235602,0,0.002754821,0.008955224,0.016216216,0.409617321,0
0.826388889,0.425882353,0.887573964,0.888888889,0.115151515,0.089147287,0.360714286,0.824324324,0.002617801,0.002941176,0.008264463,0.002985075,0.681081081,0.444612286,0
0.256944444,0.131764706,0.224852071,0.308641975,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0,0.412134945,0
0.604166667,0.308235294,0.73964497,0.580246914,0.024242424,0.019379845,0.103571429,0.189189189,0.102094241,0.014705882,0.005509642,0.011940299,0.378378378,0.61530715,3
0.604166667,0.308235294,0.73964497,0.580246914,0.024242424,0.019379845,0.110714286,0.189189189,0.091623037,0.064705882,0.019283747,0.014925373,0.372972973,0.635951662,3
0.347222222,0.162352941,0.372781065,0.654320988,0,0,0,0,0.002617801,0.005882353,0.005509642,0.014925373,0.010810811,0.414400806,0
0.388888889,0.265882353,0.520710059,0.425925926,0.060606061,0.050387597,0.196428571,0.472972973,0.081151832,0.138235294,0.258953168,0.032835821,0.027027027,0.484642497,3
0.173611111,0.103529412,0.224852071,0.5,0.078787879,0.058139535,0.210714286,0.567567568,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.305555556,0.148235294,0.295857988,0.345679012,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.021621622,0.399546828,0
0.909722222,0.352941176,0.852071006,0.845679012,0.690909091,0.073643411,0.639285714,0.094594595,0.104712042,0.014705882,0.027548209,0.005970149,0.745945946,0.428751259,2
0.909722222,0.352941176,0.852071006,0.845679012,0.690909091,0.073643411,0.642857143,0.094594595,0.083769634,0.044117647,0.289256198,0.044776119,0.762162162,0.430513595,2
0.131944444,0.089411765,0.183431953,0.5,0.066666667,0.046511628,0.189285714,0.486486486,0.005235602,0.002941176,0.008264463,0.005970149,0.016216216,0.418177241,0
0.868055556,0.265882353,0.73964497,0.845679012,0.703030303,0.085271318,0.657142857,0.135135135,0.096858639,0.102941176,0.994490358,0.110447761,0.394594595,0.443856999,2
0.826388889,0.367058824,0.775147929,0.771604938,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.767567568,0.098942598,0
0.305555556,0.148235294,0.295857988,0.345679012,0,0,0,0,0.005235602,0,0.002754821,0.011940299,0.021621622,0.403826787,0
1,0.795294118,0.964497041,0.962962963,0.860606061,0.875968992,0.607142857,0.135135135,0.552356021,0.502941176,0.994490358,0.43880597,0.945945946,0.43001007,3
0.951388889,0.691764706,0.923076923,0.888888889,0.909090909,0.926356589,0.642857143,0.148648649,0.078534031,0.091176471,0.223140496,0.074626866,0.918918919,0.531722054,3
0.173611111,0.089411765,0.183431953,0.462962963,0.078787879,0.054263566,0.214285714,0.567567568,0.005235602,0.005882353,0.008264463,0.002985075,0.016216216,0.414149043,0
0.694444444,0.28,0.556213018,0.808641975,0.981818182,0.980620155,0.303571429,0.851351351,0.685863874,0.6,0.046831956,0.029850746,0.183783784,0.413141994,2
0.694444444,0.338823529,0.816568047,0.654320988,0.878787879,0.891472868,0.607142857,0.256756757,0.031413613,0.047058824,0.165289256,0.032835821,0.52972973,0.538519637,2
